op_id,block_type,repeat,layers,h1,h2,h3,h4,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped,caveat
11339,MLA+MoE,3,"63,67,71",block_sparse_moe,experts,2,,concat,"[[3840, d_moe], [3840, d_moe]]",,,"[[3840, 2*d_moe]]","[11337, 11338]",63,block_sparse_moe,experts,3,model.layers.63.block_sparse_moe.experts.2,aten.cat.default,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
11340,MLA+MoE,3,"63,67,71",block_sparse_moe,experts,2,act_fn,tanh,"[[3840, d_moe]]",,,"[[3840, d_moe]]",[11339],63,block_sparse_moe,experts,4,model.layers.63.block_sparse_moe.experts.2.act_fn,aten.tanh.default,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
11341,MLA+MoE,3,"63,67,71",block_sparse_moe,experts,2,act_fn,elementwise_mul,"[[3840, d_moe]]",,,"[[3840, d_moe]]",[11340],63,block_sparse_moe,experts,4,model.layers.63.block_sparse_moe.experts.2.act_fn,aten.mul.Tensor,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
11342,MLA+MoE,3,"63,67,71",block_sparse_moe,experts,2,act_fn,sigmoid,"[[3840, d_moe]]",,,"[[3840, d_moe]]",[11339],63,block_sparse_moe,experts,4,model.layers.63.block_sparse_moe.experts.2.act_fn,aten.sigmoid.default,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
11343,MLA+MoE,3,"63,67,71",block_sparse_moe,experts,2,act_fn,elementwise_mul,"[[3840, d_moe], [3840, d_moe]]",,,"[[3840, d_moe]]","[11341, 11342]",63,block_sparse_moe,experts,4,model.layers.63.block_sparse_moe.experts.2.act_fn,aten.mul.Tensor,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
11344,MLA+MoE,3,"63,67,71",block_sparse_moe,experts,2,act_fn,tanh,"[[3840, d_moe]]",,,"[[3840, d_moe]]",[11339],63,block_sparse_moe,experts,4,model.layers.63.block_sparse_moe.experts.2.act_fn,aten.tanh.default,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
11345,MLA+MoE,3,"63,67,71",block_sparse_moe,experts,2,act_fn,elementwise_mul,"[[3840, d_moe]]",,,"[[3840, d_moe]]",[11344],63,block_sparse_moe,experts,4,model.layers.63.block_sparse_moe.experts.2.act_fn,aten.mul.Tensor,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
11346,MLA+MoE,3,"63,67,71",block_sparse_moe,experts,2,act_fn,elementwise_mul,"[[3840, d_moe], [3840, d_moe]]",,,"[[3840, d_moe]]","[11343, 11345]",63,block_sparse_moe,experts,4,model.layers.63.block_sparse_moe.experts.2.act_fn,aten.mul.Tensor,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
11347,MLA+MoE,3,"63,67,71",block_sparse_moe,experts,2,w2,matmul,"[[3840, d_moe], [d_moe, d_moe_lat]]","[d_moe_lat, d_moe]",1,"[[3840, d_moe_lat]]",[11346],63,block_sparse_moe,experts,4,model.layers.63.block_sparse_moe.experts.2.w2,aten.mm.default,[model.layers.63.block_sparse_moe.experts.2.w2.weight],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
11348,MLA+MoE,3,"63,67,71",block_sparse_moe,experts,3,w1,matmul,"[[3840, d_moe_lat], [d_moe_lat, d_moe]]","[d_moe, d_moe_lat]",1,"[[3840, d_moe]]","[11313, 11314]",63,block_sparse_moe,experts,4,model.layers.63.block_sparse_moe.experts.3.w1,aten.mm.default,[model.layers.63.block_sparse_moe.experts.3.w1.weight],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
11349,MLA+MoE,3,"63,67,71",block_sparse_moe,experts,3,w3,matmul,"[[3840, d_moe_lat], [d_moe_lat, d_moe]]","[d_moe, d_moe_lat]",1,"[[3840, d_moe]]","[11313, 11314]",63,block_sparse_moe,experts,4,model.layers.63.block_sparse_moe.experts.3.w3,aten.mm.default,[model.layers.63.block_sparse_moe.experts.3.w3.weight],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
11350,MLA+MoE,3,"63,67,71",block_sparse_moe,experts,3,,concat,"[[3840, d_moe], [3840, d_moe]]",,,"[[3840, 2*d_moe]]","[11348, 11349]",63,block_sparse_moe,experts,3,model.layers.63.block_sparse_moe.experts.3,aten.cat.default,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
11351,MLA+MoE,3,"63,67,71",block_sparse_moe,experts,3,act_fn,tanh,"[[3840, d_moe]]",,,"[[3840, d_moe]]",[11350],63,block_sparse_moe,experts,4,model.layers.63.block_sparse_moe.experts.3.act_fn,aten.tanh.default,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
11352,MLA+MoE,3,"63,67,71",block_sparse_moe,experts,3,act_fn,elementwise_mul,"[[3840, d_moe]]",,,"[[3840, d_moe]]",[11351],63,block_sparse_moe,experts,4,model.layers.63.block_sparse_moe.experts.3.act_fn,aten.mul.Tensor,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
11353,MLA+MoE,3,"63,67,71",block_sparse_moe,experts,3,act_fn,sigmoid,"[[3840, d_moe]]",,,"[[3840, d_moe]]",[11350],63,block_sparse_moe,experts,4,model.layers.63.block_sparse_moe.experts.3.act_fn,aten.sigmoid.default,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
11354,MLA+MoE,3,"63,67,71",block_sparse_moe,experts,3,act_fn,elementwise_mul,"[[3840, d_moe], [3840, d_moe]]",,,"[[3840, d_moe]]","[11352, 11353]",63,block_sparse_moe,experts,4,model.layers.63.block_sparse_moe.experts.3.act_fn,aten.mul.Tensor,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
11355,MLA+MoE,3,"63,67,71",block_sparse_moe,experts,3,act_fn,tanh,"[[3840, d_moe]]",,,"[[3840, d_moe]]",[11350],63,block_sparse_moe,experts,4,model.layers.63.block_sparse_moe.experts.3.act_fn,aten.tanh.default,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
11356,MLA+MoE,3,"63,67,71",block_sparse_moe,experts,3,act_fn,elementwise_mul,"[[3840, d_moe]]",,,"[[3840, d_moe]]",[11355],63,block_sparse_moe,experts,4,model.layers.63.block_sparse_moe.experts.3.act_fn,aten.mul.Tensor,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
11357,MLA+MoE,3,"63,67,71",block_sparse_moe,experts,3,act_fn,elementwise_mul,"[[3840, d_moe], [3840, d_moe]]",,,"[[3840, d_moe]]","[11354, 11356]",63,block_sparse_moe,experts,4,model.layers.63.block_sparse_moe.experts.3.act_fn,aten.mul.Tensor,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
11358,MLA+MoE,3,"63,67,71",block_sparse_moe,experts,3,w2,matmul,"[[3840, d_moe], [d_moe, d_moe_lat]]","[d_moe_lat, d_moe]",1,"[[3840, d_moe_lat]]",[11357],63,block_sparse_moe,experts,4,model.layers.63.block_sparse_moe.experts.3.w2,aten.mm.default,[model.layers.63.block_sparse_moe.experts.3.w2.weight],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
11359,MLA+MoE,3,"63,67,71",block_sparse_moe,,,,concat,"[[3840, d_moe_lat], [3840, d_moe_lat], [3840, d_moe_lat], [3840, d_moe_lat]]",,,"[[B*k*T, d_moe_lat]]","[11325, 11336, 11347, 11358]",63,block_sparse_moe,,1,model.layers.63.block_sparse_moe,aten.cat.default,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
11360,MLA+MoE,3,"63,67,71",block_sparse_moe,,,,mul_,"[[B*T, k, d_moe_lat], [B*T, k, 1]]",,,"[[B*T, k, d_moe_lat]]","[11313, 11359]",63,block_sparse_moe,,1,model.layers.63.block_sparse_moe,aten.mul_.Tensor,[],prefill,True,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
11361,MLA+MoE,3,"63,67,71",block_sparse_moe,,,,sum,"[[B*T, k, d_moe_lat]]",,,"[[B*T, d_moe_lat]]",[11360],63,block_sparse_moe,,1,model.layers.63.block_sparse_moe,aten.sum.dim_IntList,[],prefill,True,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
11362,MLA+MoE,3,"63,67,71",block_sparse_moe,routed_expert_norm,,,rmsnorm,"[[B*T, d_moe_lat]]",[d_moe_lat],-1,"[[B*T, d_moe_lat]]",[11361],63,block_sparse_moe,routed_expert_norm,2,model.layers.63.block_sparse_moe.routed_expert_norm,_to_copy+pow+mean+add+rsqrt+mul+_to_copy+mul,[model.layers.63.block_sparse_moe.routed_expert_norm.weight],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
