op_id,h1,h2,h3,h4,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
32109,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, d_head_kda]]",[32103],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32111,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, d_head_kda]]",,,"[[n_h_kda, d_head_kda, d_head_kda]]",[32109],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
32113,self_attn,,,,batched_matmul,"[[n_h_kda, B, d_head_kda], [n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, B, d_head_kda]]","[32107, 32111]",25,self_attn,,1,model.layers.25.self_attn,aten.bmm.default,[],prefill,False
32114,self_attn,,,,view,"[[n_h_kda, B, d_head_kda]]",,,"[[n_h_kda, B, 1, d_head_kda]]",[32113],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
32116,self_attn,,,,permute,"[[n_h_kda, B, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32114],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32118,self_attn,,,,view,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda]]",[32116],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
32123,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31150],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
32125,self_attn,,,,copy_,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[32118, 32123]",25,self_attn,,1,model.layers.25.self_attn,aten.copy_.default,[],prefill,True
32128,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31139],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
32132,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31145],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
32136,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31129],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
32140,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31092],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
32144,self_attn,,,,select,"[[B, T, n_h_kda]]",,,"[[B, n_h_kda]]",[31101],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
32148,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32140],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32150,self_attn,,,,exp,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32148],25,self_attn,,1,model.layers.25.self_attn,aten.exp.default,[],prefill,False
32151,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[32098, 32150]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
32154,self_attn,,,,unsqueeze,"[[B, n_h_kda]]",,,"[[B, n_h_kda, 1]]",[32144],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32156,self_attn,,,,elementwise_mul,"[[B, n_h_kda, 1], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[32132, 32154]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
32159,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32132],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32161,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[32151, 32159]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
32162,self_attn,,,,sum,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[32161],25,self_attn,,1,model.layers.25.self_attn,aten.sum.dim_IntList,[],prefill,True
32163,self_attn,,,,sub,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[32136, 32162]",25,self_attn,,1,model.layers.25.self_attn,aten.sub.Tensor,[],prefill,True
32164,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32156],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32166,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32164],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32168,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32163],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32170,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[32168],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32172,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[32166, 32170]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
32173,self_attn,,,,elementwise_add,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[32151, 32172]",25,self_attn,,1,model.layers.25.self_attn,aten.add.Tensor,[],prefill,False
32174,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32128],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32176,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[32174],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32178,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]",[32173],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32180,self_attn,,,,permute,"[[B, n_h_kda, 1, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, 1]]",[32176],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32182,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, 1]]",,,"[[n_h_kda, B, d_head_kda]]",[32180],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
32184,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, d_head_kda]]",[32178],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32186,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, d_head_kda]]",,,"[[n_h_kda, d_head_kda, d_head_kda]]",[32184],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
32188,self_attn,,,,batched_matmul,"[[n_h_kda, B, d_head_kda], [n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, B, d_head_kda]]","[32182, 32186]",25,self_attn,,1,model.layers.25.self_attn,aten.bmm.default,[],prefill,False
32189,self_attn,,,,view,"[[n_h_kda, B, d_head_kda]]",,,"[[n_h_kda, B, 1, d_head_kda]]",[32188],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
32191,self_attn,,,,permute,"[[n_h_kda, B, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32189],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32193,self_attn,,,,view,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda]]",[32191],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
32198,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31150],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
32200,self_attn,,,,copy_,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[32193, 32198]",25,self_attn,,1,model.layers.25.self_attn,aten.copy_.default,[],prefill,True
32203,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31139],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
32207,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31145],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
32211,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31129],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
32215,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31092],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
32219,self_attn,,,,select,"[[B, T, n_h_kda]]",,,"[[B, n_h_kda]]",[31101],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
32223,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32215],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32225,self_attn,,,,exp,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32223],25,self_attn,,1,model.layers.25.self_attn,aten.exp.default,[],prefill,False
32226,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[32173, 32225]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
32229,self_attn,,,,unsqueeze,"[[B, n_h_kda]]",,,"[[B, n_h_kda, 1]]",[32219],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32231,self_attn,,,,elementwise_mul,"[[B, n_h_kda, 1], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[32207, 32229]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
32234,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32207],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32236,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[32226, 32234]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
32237,self_attn,,,,sum,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[32236],25,self_attn,,1,model.layers.25.self_attn,aten.sum.dim_IntList,[],prefill,True
32238,self_attn,,,,sub,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[32211, 32237]",25,self_attn,,1,model.layers.25.self_attn,aten.sub.Tensor,[],prefill,True
32239,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32231],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32241,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32239],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32243,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32238],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32245,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[32243],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32247,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[32241, 32245]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
32248,self_attn,,,,elementwise_add,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[32226, 32247]",25,self_attn,,1,model.layers.25.self_attn,aten.add.Tensor,[],prefill,False
32249,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32203],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32251,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[32249],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32253,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]",[32248],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32255,self_attn,,,,permute,"[[B, n_h_kda, 1, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, 1]]",[32251],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32257,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, 1]]",,,"[[n_h_kda, B, d_head_kda]]",[32255],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
32259,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, d_head_kda]]",[32253],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32261,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, d_head_kda]]",,,"[[n_h_kda, d_head_kda, d_head_kda]]",[32259],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
32263,self_attn,,,,batched_matmul,"[[n_h_kda, B, d_head_kda], [n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, B, d_head_kda]]","[32257, 32261]",25,self_attn,,1,model.layers.25.self_attn,aten.bmm.default,[],prefill,False
32264,self_attn,,,,view,"[[n_h_kda, B, d_head_kda]]",,,"[[n_h_kda, B, 1, d_head_kda]]",[32263],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
32266,self_attn,,,,permute,"[[n_h_kda, B, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32264],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32268,self_attn,,,,view,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda]]",[32266],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
32273,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31150],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
32275,self_attn,,,,copy_,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[32268, 32273]",25,self_attn,,1,model.layers.25.self_attn,aten.copy_.default,[],prefill,True
32278,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31139],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
32282,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31145],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
32286,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31129],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
32290,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31092],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
32294,self_attn,,,,select,"[[B, T, n_h_kda]]",,,"[[B, n_h_kda]]",[31101],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
32298,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32290],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32300,self_attn,,,,exp,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32298],25,self_attn,,1,model.layers.25.self_attn,aten.exp.default,[],prefill,False
32301,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[32248, 32300]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
32304,self_attn,,,,unsqueeze,"[[B, n_h_kda]]",,,"[[B, n_h_kda, 1]]",[32294],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32306,self_attn,,,,elementwise_mul,"[[B, n_h_kda, 1], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[32282, 32304]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
32309,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32282],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32311,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[32301, 32309]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
32312,self_attn,,,,sum,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[32311],25,self_attn,,1,model.layers.25.self_attn,aten.sum.dim_IntList,[],prefill,True
32313,self_attn,,,,sub,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[32286, 32312]",25,self_attn,,1,model.layers.25.self_attn,aten.sub.Tensor,[],prefill,True
32314,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32306],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32316,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32314],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32318,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32313],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32320,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[32318],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32322,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[32316, 32320]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
32323,self_attn,,,,elementwise_add,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[32301, 32322]",25,self_attn,,1,model.layers.25.self_attn,aten.add.Tensor,[],prefill,False
32324,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32278],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32326,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[32324],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32328,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]",[32323],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32330,self_attn,,,,permute,"[[B, n_h_kda, 1, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, 1]]",[32326],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32332,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, 1]]",,,"[[n_h_kda, B, d_head_kda]]",[32330],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
32334,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, d_head_kda]]",[32328],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32336,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, d_head_kda]]",,,"[[n_h_kda, d_head_kda, d_head_kda]]",[32334],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
32338,self_attn,,,,batched_matmul,"[[n_h_kda, B, d_head_kda], [n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, B, d_head_kda]]","[32332, 32336]",25,self_attn,,1,model.layers.25.self_attn,aten.bmm.default,[],prefill,False
32339,self_attn,,,,view,"[[n_h_kda, B, d_head_kda]]",,,"[[n_h_kda, B, 1, d_head_kda]]",[32338],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
32341,self_attn,,,,permute,"[[n_h_kda, B, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32339],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32343,self_attn,,,,view,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda]]",[32341],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
32348,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31150],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
32350,self_attn,,,,copy_,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[32343, 32348]",25,self_attn,,1,model.layers.25.self_attn,aten.copy_.default,[],prefill,True
32351,self_attn,,,,_to_copy,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, T, n_h_kda, d_head_kda]]",[31150],25,self_attn,,1,model.layers.25.self_attn,aten._to_copy.default,[],prefill,True
32352,self_attn,g_a_proj,,,t,"[[d_head_kda, d_model]]","[d_head_kda, d_model]",0,"[[d_model, d_head_kda]]",[],25,self_attn,g_a_proj,2,model.layers.25.self_attn.g_a_proj,aten.t.default,[model.layers.25.self_attn.g_a_proj.weight],prefill,True
32354,self_attn,g_a_proj,,,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[31006],25,self_attn,g_a_proj,2,model.layers.25.self_attn.g_a_proj,aten.view.default,[],prefill,True
32356,self_attn,g_a_proj,,,matmul,"[[T, d_model], [d_model, d_head_kda]]","[d_head_kda, d_model]",1,"[[T, d_head_kda]]","[32352, 32354]",25,self_attn,g_a_proj,2,model.layers.25.self_attn.g_a_proj,aten.mm.default,[model.layers.25.self_attn.g_a_proj.weight],prefill,False
32357,self_attn,g_a_proj,,,_unsafe_view,"[[T, d_head_kda]]",,,"[[B, T, d_head_kda]]",[32356],25,self_attn,g_a_proj,2,model.layers.25.self_attn.g_a_proj,aten._unsafe_view.default,[],prefill,True
32358,self_attn,g_b_proj,,,t,"[[n_h_kda*d_head_kda, d_head_kda]]","[n_h_kda*d_head_kda, d_head_kda]",0,"[[d_head_kda, n_h_kda*d_head_kda]]",[],25,self_attn,g_b_proj,2,model.layers.25.self_attn.g_b_proj,aten.t.default,[model.layers.25.self_attn.g_b_proj.weight],prefill,True
32360,self_attn,g_b_proj,,,view,"[[B, T, d_head_kda]]",,,"[[T, d_head_kda]]",[32357],25,self_attn,g_b_proj,2,model.layers.25.self_attn.g_b_proj,aten.view.default,[],prefill,True
32362,self_attn,g_b_proj,,,matmul,"[[T, d_head_kda], [d_head_kda, n_h_kda*d_head_kda]]","[n_h_kda*d_head_kda, d_head_kda]",1,"[[T, n_h_kda*d_head_kda]]","[32358, 32360]",25,self_attn,g_b_proj,2,model.layers.25.self_attn.g_b_proj,aten.mm.default,[model.layers.25.self_attn.g_b_proj.weight],prefill,False
