op_id,h1,h2,h3,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped,caveat
4101,feed_forward,experts,,view,"[[B*E*T, d_model]]",,,"[[E, B*T, d_model]]",[4100],35,feed_forward,experts,2,model.layers.35.feed_forward.experts,aten.view.default,[],prefill,True,
4102,feed_forward,experts,,batched_matmul,"[[E, B*T, d_model], [E, d_model, 2*d_moe]]","[E, d_model, 2*d_moe]",1,"[[E, B*T, 2*d_moe]]",[4101],35,feed_forward,experts,2,model.layers.35.feed_forward.experts,aten.bmm.default,[model.layers.35.feed_forward.experts.gate_up_proj],prefill,False,
4103,feed_forward,experts,,split,"[[E, B*T, 2*d_moe]]",,,"[[E, B*T, d_moe], [E, B*T, d_moe]]",[4102],35,feed_forward,experts,2,model.layers.35.feed_forward.experts,aten.split.Tensor,[],prefill,True,
4104,feed_forward,experts,act_fn,silu,"[[E, B*T, d_moe]]",,,"[[E, B*T, d_moe]]",[4103],35,feed_forward,experts,3,model.layers.35.feed_forward.experts.act_fn,aten.silu.default,[],prefill,False,
4105,feed_forward,experts,,elementwise_mul,"[[E, B*T, d_moe], [E, B*T, d_moe]]",,,"[[E, B*T, d_moe]]","[4103, 4104]",35,feed_forward,experts,2,model.layers.35.feed_forward.experts,aten.mul.Tensor,[],prefill,False,
4106,feed_forward,experts,,batched_matmul,"[[E, B*T, d_moe], [E, d_moe, d_model]]","[E, d_moe, d_model]",1,"[[E, B*T, d_model]]",[4105],35,feed_forward,experts,2,model.layers.35.feed_forward.experts,aten.bmm.default,[model.layers.35.feed_forward.experts.down_proj],prefill,False,
4107,feed_forward,experts,,view,"[[E, B*T, d_model]]",,,"[[B*E*T, d_model]]",[4106],35,feed_forward,experts,2,model.layers.35.feed_forward.experts,aten.view.default,[],prefill,True,
4108,feed_forward,shared_expert,gate_proj,t,"[[d_moe, d_model]]","[d_moe, d_model]",0,"[[d_model, d_moe]]",[],35,feed_forward,shared_expert,3,model.layers.35.feed_forward.shared_expert.gate_proj,aten.t.default,[model.layers.35.feed_forward.shared_expert.gate_proj.weight],prefill,True,
4109,feed_forward,shared_expert,gate_proj,matmul,"[[B*T, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[B*T, d_moe]]","[4087, 4108]",35,feed_forward,shared_expert,3,model.layers.35.feed_forward.shared_expert.gate_proj,aten.mm.default,[model.layers.35.feed_forward.shared_expert.gate_proj.weight],prefill,False,
4110,feed_forward,shared_expert,activation_fn,silu,"[[B*T, d_moe]]",,,"[[B*T, d_moe]]",[4109],35,feed_forward,shared_expert,3,model.layers.35.feed_forward.shared_expert.activation_fn,aten.silu.default,[],prefill,False,
4111,feed_forward,shared_expert,up_proj,t,"[[d_moe, d_model]]","[d_moe, d_model]",0,"[[d_model, d_moe]]",[],35,feed_forward,shared_expert,3,model.layers.35.feed_forward.shared_expert.up_proj,aten.t.default,[model.layers.35.feed_forward.shared_expert.up_proj.weight],prefill,True,
4112,feed_forward,shared_expert,up_proj,matmul,"[[B*T, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[B*T, d_moe]]","[4087, 4111]",35,feed_forward,shared_expert,3,model.layers.35.feed_forward.shared_expert.up_proj,aten.mm.default,[model.layers.35.feed_forward.shared_expert.up_proj.weight],prefill,False,
4113,feed_forward,shared_expert,,elementwise_mul,"[[B*T, d_moe], [B*T, d_moe]]",,,"[[B*T, d_moe]]","[4110, 4112]",35,feed_forward,shared_expert,2,model.layers.35.feed_forward.shared_expert,aten.mul.Tensor,[],prefill,False,
4114,feed_forward,shared_expert,down_proj,t,"[[d_model, d_moe]]","[d_model, d_moe]",0,"[[d_moe, d_model]]",[],35,feed_forward,shared_expert,3,model.layers.35.feed_forward.shared_expert.down_proj,aten.t.default,[model.layers.35.feed_forward.shared_expert.down_proj.weight],prefill,True,
4115,feed_forward,shared_expert,down_proj,matmul,"[[B*T, d_moe], [d_moe, d_model]]","[d_model, d_moe]",1,"[[B*T, d_model]]","[4113, 4114]",35,feed_forward,shared_expert,3,model.layers.35.feed_forward.shared_expert.down_proj,aten.mm.default,[model.layers.35.feed_forward.shared_expert.down_proj.weight],prefill,False,
4116,feed_forward,,,view,"[[B*E*T, d_model]]",,,"[[E, B*T, d_model]]",[4107],35,feed_forward,,1,model.layers.35.feed_forward,aten.view.default,[],prefill,True,
4117,feed_forward,,,sum,"[[E, B*T, d_model]]",,,"[[B*T, d_model]]",[4116],35,feed_forward,,1,model.layers.35.feed_forward,aten.sum.dim_IntList,[],prefill,True,
4118,feed_forward,,,add_,"[[B*T, d_model], [B*T, d_model]]",,,"[[B*T, d_model]]","[4115, 4117]",35,feed_forward,,1,model.layers.35.feed_forward,aten.add_.Tensor,[],prefill,True,
4119,,,,view,"[[B*T, d_model]]",,,"[[B, T, d_model]]",[4118],35,,,0,model.layers.35,aten.view.default,[],prefill,True,
4120,,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[4078, 4119]",35,,,0,model.layers.35,aten.add.Tensor,[],prefill,False,
4121,input_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[4120],36,input_layernorm,,1,model.layers.36.input_layernorm,aten._to_copy.default,[],prefill,True,
4122,input_layernorm,,,pow,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[4121],36,input_layernorm,,1,model.layers.36.input_layernorm,aten.pow.Tensor_Scalar,[],prefill,False,
4123,input_layernorm,,,mean,"[[B, T, d_model]]",,,"[[B, T, 1]]",[4122],36,input_layernorm,,1,model.layers.36.input_layernorm,aten.mean.dim,[],prefill,False,
4124,input_layernorm,,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[4123],36,input_layernorm,,1,model.layers.36.input_layernorm,aten.add.Tensor,[],prefill,False,
4125,input_layernorm,,,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[4124],36,input_layernorm,,1,model.layers.36.input_layernorm,aten.rsqrt.default,[],prefill,False,
4126,input_layernorm,,,elementwise_mul,"[[B, T, d_model], [B, T, 1]]",,,"[[B, T, d_model]]","[4121, 4125]",36,input_layernorm,,1,model.layers.36.input_layernorm,aten.mul.Tensor,[],prefill,False,
4127,input_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[4126],36,input_layernorm,,1,model.layers.36.input_layernorm,aten._to_copy.default,[],prefill,True,
4128,input_layernorm,,,elementwise_mul,"[[B, T, d_model], [d_model]]",,,"[[B, T, d_model]]",[4127],36,input_layernorm,,1,model.layers.36.input_layernorm,aten.mul.Tensor,[model.layers.36.input_layernorm.weight],prefill,False,
4129,self_attn,q_proj,,t,"[[n_h*d_head, d_model]]","[n_h*d_head, d_model]",0,"[[d_model, n_h*d_head]]",[],36,self_attn,q_proj,2,model.layers.36.self_attn.q_proj,aten.t.default,[model.layers.36.self_attn.q_proj.weight],prefill,True,
4130,self_attn,q_proj,,view,"[[B, T, d_model]]",,,"[[B*T, d_model]]",[4128],36,self_attn,q_proj,2,model.layers.36.self_attn.q_proj,aten.view.default,[],prefill,True,
4131,self_attn,q_proj,,matmul,"[[B*T, d_model], [d_model, n_h*d_head]]","[n_h*d_head, d_model]",1,"[[B*T, n_h*d_head]]","[4129, 4130]",36,self_attn,q_proj,2,model.layers.36.self_attn.q_proj,aten.mm.default,[model.layers.36.self_attn.q_proj.weight],prefill,False,
4132,self_attn,q_proj,,_unsafe_view,"[[B*T, n_h*d_head]]",,,"[[B, T, n_h*d_head]]",[4131],36,self_attn,q_proj,2,model.layers.36.self_attn.q_proj,aten._unsafe_view.default,[],prefill,True,
4133,self_attn,,,view,"[[B, T, n_h*d_head]]",,,"[[B, T, n_h, d_head]]",[4132],36,self_attn,,1,model.layers.36.self_attn,aten.view.default,[],prefill,True,
4134,self_attn,k_proj,,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],36,self_attn,k_proj,2,model.layers.36.self_attn.k_proj,aten.t.default,[model.layers.36.self_attn.k_proj.weight],prefill,True,
4135,self_attn,k_proj,,view,"[[B, T, d_model]]",,,"[[B*T, d_model]]",[4128],36,self_attn,k_proj,2,model.layers.36.self_attn.k_proj,aten.view.default,[],prefill,True,
4136,self_attn,k_proj,,matmul,"[[B*T, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[B*T, n_kv*d_head]]","[4134, 4135]",36,self_attn,k_proj,2,model.layers.36.self_attn.k_proj,aten.mm.default,[model.layers.36.self_attn.k_proj.weight],prefill,False,
4137,self_attn,k_proj,,_unsafe_view,"[[B*T, n_kv*d_head]]",,,"[[B, T, n_kv*d_head]]",[4136],36,self_attn,k_proj,2,model.layers.36.self_attn.k_proj,aten._unsafe_view.default,[],prefill,True,
4138,self_attn,,,view,"[[B, T, n_kv*d_head]]",,,"[[B, T, n_kv, d_head]]",[4137],36,self_attn,,1,model.layers.36.self_attn,aten.view.default,[],prefill,True,
4139,self_attn,v_proj,,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],36,self_attn,v_proj,2,model.layers.36.self_attn.v_proj,aten.t.default,[model.layers.36.self_attn.v_proj.weight],prefill,True,
4140,self_attn,v_proj,,view,"[[B, T, d_model]]",,,"[[B*T, d_model]]",[4128],36,self_attn,v_proj,2,model.layers.36.self_attn.v_proj,aten.view.default,[],prefill,True,
4141,self_attn,v_proj,,matmul,"[[B*T, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[B*T, n_kv*d_head]]","[4139, 4140]",36,self_attn,v_proj,2,model.layers.36.self_attn.v_proj,aten.mm.default,[model.layers.36.self_attn.v_proj.weight],prefill,False,
4142,self_attn,v_proj,,_unsafe_view,"[[B*T, n_kv*d_head]]",,,"[[B, T, n_kv*d_head]]",[4141],36,self_attn,v_proj,2,model.layers.36.self_attn.v_proj,aten._unsafe_view.default,[],prefill,True,
4143,self_attn,,,view,"[[B, T, n_kv*d_head]]",,,"[[B, T, n_kv, d_head]]",[4142],36,self_attn,,1,model.layers.36.self_attn,aten.view.default,[],prefill,True,
4144,self_attn,,,transpose,"[[B, T, n_kv, d_head]]",,,"[[B, n_kv, T, d_head]]",[4143],36,self_attn,,1,model.layers.36.self_attn,aten.transpose.int,[],prefill,True,
4145,self_attn,,,_to_copy,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h, d_head]]",[4133],36,self_attn,,1,model.layers.36.self_attn,aten._to_copy.default,[],prefill,True,
4146,self_attn,,,view,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h, d_head/2, 2]]",[4145],36,self_attn,,1,model.layers.36.self_attn,aten.view.default,[],prefill,True,
4147,self_attn,,,view_as_complex,"[[B, T, n_h, d_head/2, 2]]",,,"[[B, T, n_h, d_head/2]]",[4146],36,self_attn,,1,model.layers.36.self_attn,aten.view_as_complex.default,[],prefill,True,
4148,self_attn,,,_to_copy,"[[B, T, n_kv, d_head]]",,,"[[B, T, n_kv, d_head]]",[4138],36,self_attn,,1,model.layers.36.self_attn,aten._to_copy.default,[],prefill,True,
4149,self_attn,,,view,"[[B, T, n_kv, d_head]]",,,"[[B, T, n_kv, d_head/2, 2]]",[4148],36,self_attn,,1,model.layers.36.self_attn,aten.view.default,[],prefill,True,
4150,self_attn,,,view_as_complex,"[[B, T, n_kv, d_head/2, 2]]",,,"[[B, T, n_kv, d_head/2]]",[4149],36,self_attn,,1,model.layers.36.self_attn,aten.view_as_complex.default,[],prefill,True,
4151,self_attn,,,unsqueeze,"[[B, T, d_head/2]]",,,"[[B, T, 1, d_head/2]]",[106],36,self_attn,,1,model.layers.36.self_attn,aten.unsqueeze.default,[],prefill,True,
4152,self_attn,,,elementwise_mul,"[[B, T, n_h, d_head/2], [B, T, 1, d_head/2]]",,,"[[B, T, n_h, d_head/2]]","[4147, 4151]",36,self_attn,,1,model.layers.36.self_attn,aten.mul.Tensor,[],prefill,False,
4153,self_attn,,,view_as_real,"[[B, T, n_h, d_head/2]]",,,"[[B, T, n_h, d_head/2, 2]]",[4152],36,self_attn,,1,model.layers.36.self_attn,aten.view_as_real.default,[],prefill,True,
4154,self_attn,,,view,"[[B, T, n_h, d_head/2, 2]]",,,"[[B, T, n_h, d_head]]",[4153],36,self_attn,,1,model.layers.36.self_attn,aten.view.default,[],prefill,True,
4155,self_attn,,,unsqueeze,"[[B, T, d_head/2]]",,,"[[B, T, 1, d_head/2]]",[106],36,self_attn,,1,model.layers.36.self_attn,aten.unsqueeze.default,[],prefill,True,
4156,self_attn,,,elementwise_mul,"[[B, T, n_kv, d_head/2], [B, T, 1, d_head/2]]",,,"[[B, T, n_kv, d_head/2]]","[4150, 4155]",36,self_attn,,1,model.layers.36.self_attn,aten.mul.Tensor,[],prefill,False,
4157,self_attn,,,view_as_real,"[[B, T, n_kv, d_head/2]]",,,"[[B, T, n_kv, d_head/2, 2]]",[4156],36,self_attn,,1,model.layers.36.self_attn,aten.view_as_real.default,[],prefill,True,
4158,self_attn,,,view,"[[B, T, n_kv, d_head/2, 2]]",,,"[[B, T, n_kv, d_head]]",[4157],36,self_attn,,1,model.layers.36.self_attn,aten.view.default,[],prefill,True,
4159,self_attn,,,_to_copy,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h, d_head]]",[4154],36,self_attn,,1,model.layers.36.self_attn,aten._to_copy.default,[],prefill,True,
4160,self_attn,,,_to_copy,"[[B, T, n_kv, d_head]]",,,"[[B, T, n_kv, d_head]]",[4158],36,self_attn,,1,model.layers.36.self_attn,aten._to_copy.default,[],prefill,True,
4161,self_attn,,,transpose,"[[B, T, n_h, d_head]]",,,"[[B, n_h, T, d_head]]",[4159],36,self_attn,,1,model.layers.36.self_attn,aten.transpose.int,[],prefill,True,
4162,self_attn,,,transpose,"[[B, T, n_kv, d_head]]",,,"[[B, n_kv, T, d_head]]",[4160],36,self_attn,,1,model.layers.36.self_attn,aten.transpose.int,[],prefill,True,
4163,self_attn,,,_to_copy,[[]],,,[[]],[28],36,self_attn,,1,model.layers.36.self_attn,aten._to_copy.default,[],prefill,True,
4164,self_attn,,,concat,"[[0], [B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[4162],36,self_attn,,1,model.layers.36.self_attn,aten.cat.default,[],prefill,False,
4165,self_attn,,,concat,"[[0], [B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[4144],36,self_attn,,1,model.layers.36.self_attn,aten.cat.default,[],prefill,False,
4166,self_attn,,,slice,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[4164],36,self_attn,,1,model.layers.36.self_attn,aten.slice.Tensor,[],prefill,True,
4167,self_attn,,,slice,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[4165],36,self_attn,,1,model.layers.36.self_attn,aten.slice.Tensor,[],prefill,True,
4168,self_attn,,,unsqueeze,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, 1, T, d_head]]",[4164],36,self_attn,,1,model.layers.36.self_attn,aten.unsqueeze.default,[],prefill,True,
4169,self_attn,,,expand,"[[B, n_kv, 1, T, d_head]]",,,"[[B, n_kv, n_h/n_kv, T, d_head]]",[4168],36,self_attn,,1,model.layers.36.self_attn,aten.expand.default,[],prefill,True,
4170,self_attn,,,clone,"[[B, n_kv, n_h/n_kv, T, d_head]]",,,"[[B, n_kv, n_h/n_kv, T, d_head]]",[4169],36,self_attn,,1,model.layers.36.self_attn,aten.clone.default,[],prefill,True,
4171,self_attn,,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T, d_head]]",,,"[[B, n_h, T, d_head]]",[4170],36,self_attn,,1,model.layers.36.self_attn,aten._unsafe_view.default,[],prefill,True,
4172,self_attn,,,unsqueeze,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, 1, T, d_head]]",[4165],36,self_attn,,1,model.layers.36.self_attn,aten.unsqueeze.default,[],prefill,True,
4173,self_attn,,,expand,"[[B, n_kv, 1, T, d_head]]",,,"[[B, n_kv, n_h/n_kv, T, d_head]]",[4172],36,self_attn,,1,model.layers.36.self_attn,aten.expand.default,[],prefill,True,
4174,self_attn,,,clone,"[[B, n_kv, n_h/n_kv, T, d_head]]",,,"[[B, n_kv, n_h/n_kv, T, d_head]]",[4173],36,self_attn,,1,model.layers.36.self_attn,aten.clone.default,[],prefill,True,
4175,self_attn,,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T, d_head]]",,,"[[B, n_h, T, d_head]]",[4174],36,self_attn,,1,model.layers.36.self_attn,aten._unsafe_view.default,[],prefill,True,
4176,self_attn,,,transpose,"[[B, n_h, T, d_head]]",,,"[[B, n_h, d_head, T]]",[4171],36,self_attn,,1,model.layers.36.self_attn,aten.transpose.int,[],prefill,True,
4177,self_attn,,,expand,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[4161],36,self_attn,,1,model.layers.36.self_attn,aten.expand.default,[],prefill,True,
4178,self_attn,,,clone,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[4177],36,self_attn,,1,model.layers.36.self_attn,aten.clone.default,[],prefill,True,
4179,self_attn,,,_unsafe_view,"[[B, n_h, T, d_head]]",,,"[[B*n_h, T, d_head]]",[4178],36,self_attn,,1,model.layers.36.self_attn,aten._unsafe_view.default,[],prefill,True,
4180,self_attn,,,expand,"[[B, n_h, d_head, T]]",,,"[[B, n_h, d_head, T]]",[4176],36,self_attn,,1,model.layers.36.self_attn,aten.expand.default,[],prefill,True,
4181,self_attn,,,view,"[[B, n_h, d_head, T]]",,,"[[B*n_h, d_head, T]]",[4180],36,self_attn,,1,model.layers.36.self_attn,aten.view.default,[],prefill,True,
4182,self_attn,,,batched_matmul,"[[B*n_h, T, d_head], [B*n_h, d_head, T]]",,,"[[B*n_h, T, T]]","[4179, 4181]",36,self_attn,,1,model.layers.36.self_attn,aten.bmm.default,[],prefill,False,
4183,self_attn,,,_unsafe_view,"[[B*n_h, T, T]]",,,"[[B, n_h, T, T]]",[4182],36,self_attn,,1,model.layers.36.self_attn,aten._unsafe_view.default,[],prefill,True,
4184,self_attn,,,elementwise_mul,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[4183],36,self_attn,,1,model.layers.36.self_attn,aten.mul.Tensor,[],prefill,False,
4185,self_attn,,,elementwise_add,"[[B, n_h, T, T], [B, 1, T, T]]",,,"[[B, n_h, T, T]]","[91, 4184]",36,self_attn,,1,model.layers.36.self_attn,aten.add.Tensor,[],prefill,False,
4186,self_attn,,,softmax,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[4185],36,self_attn,,1,model.layers.36.self_attn,aten._softmax.default,[],prefill,False,
4187,self_attn,,,expand,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[4186],36,self_attn,,1,model.layers.36.self_attn,aten.expand.default,[],prefill,True,
4188,self_attn,,,view,"[[B, n_h, T, T]]",,,"[[B*n_h, T, T]]",[4187],36,self_attn,,1,model.layers.36.self_attn,aten.view.default,[],prefill,True,
4189,self_attn,,,expand,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[4175],36,self_attn,,1,model.layers.36.self_attn,aten.expand.default,[],prefill,True,
4190,self_attn,,,view,"[[B, n_h, T, d_head]]",,,"[[B*n_h, T, d_head]]",[4189],36,self_attn,,1,model.layers.36.self_attn,aten.view.default,[],prefill,True,
4191,self_attn,,,batched_matmul,"[[B*n_h, T, T], [B*n_h, T, d_head]]",,,"[[B*n_h, T, d_head]]","[4188, 4190]",36,self_attn,,1,model.layers.36.self_attn,aten.bmm.default,[],prefill,False,
4192,self_attn,,,_unsafe_view,"[[B*n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[4191],36,self_attn,,1,model.layers.36.self_attn,aten._unsafe_view.default,[],prefill,True,
4193,self_attn,,,transpose,"[[B, n_h, T, d_head]]",,,"[[B, T, n_h, d_head]]",[4192],36,self_attn,,1,model.layers.36.self_attn,aten.transpose.int,[],prefill,True,
4194,self_attn,,,clone,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h, d_head]]",[4193],36,self_attn,,1,model.layers.36.self_attn,aten.clone.default,[],prefill,True,
4195,self_attn,,,view,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h*d_head]]",[4194],36,self_attn,,1,model.layers.36.self_attn,aten.view.default,[],prefill,True,
4196,self_attn,o_proj,,t,"[[d_model, n_h*d_head]]","[d_model, n_h*d_head]",0,"[[n_h*d_head, d_model]]",[],36,self_attn,o_proj,2,model.layers.36.self_attn.o_proj,aten.t.default,[model.layers.36.self_attn.o_proj.weight],prefill,True,
4197,self_attn,o_proj,,view,"[[B, T, n_h*d_head]]",,,"[[B*T, n_h*d_head]]",[4195],36,self_attn,o_proj,2,model.layers.36.self_attn.o_proj,aten.view.default,[],prefill,True,
4198,self_attn,o_proj,,matmul,"[[B*T, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",1,"[[B*T, d_model]]","[4196, 4197]",36,self_attn,o_proj,2,model.layers.36.self_attn.o_proj,aten.mm.default,[model.layers.36.self_attn.o_proj.weight],prefill,False,
4199,self_attn,o_proj,,_unsafe_view,"[[B*T, d_model]]",,,"[[B, T, d_model]]",[4198],36,self_attn,o_proj,2,model.layers.36.self_attn.o_proj,aten._unsafe_view.default,[],prefill,True,
4200,,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[4120, 4199]",36,,,0,model.layers.36,aten.add.Tensor,[],prefill,False,
4201,post_attention_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[4200],36,post_attention_layernorm,,1,model.layers.36.post_attention_layernorm,aten._to_copy.default,[],prefill,True,
4202,post_attention_layernorm,,,pow,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[4201],36,post_attention_layernorm,,1,model.layers.36.post_attention_layernorm,aten.pow.Tensor_Scalar,[],prefill,False,
4203,post_attention_layernorm,,,mean,"[[B, T, d_model]]",,,"[[B, T, 1]]",[4202],36,post_attention_layernorm,,1,model.layers.36.post_attention_layernorm,aten.mean.dim,[],prefill,False,
4204,post_attention_layernorm,,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[4203],36,post_attention_layernorm,,1,model.layers.36.post_attention_layernorm,aten.add.Tensor,[],prefill,False,
4205,post_attention_layernorm,,,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[4204],36,post_attention_layernorm,,1,model.layers.36.post_attention_layernorm,aten.rsqrt.default,[],prefill,False,
4206,post_attention_layernorm,,,elementwise_mul,"[[B, T, d_model], [B, T, 1]]",,,"[[B, T, d_model]]","[4201, 4205]",36,post_attention_layernorm,,1,model.layers.36.post_attention_layernorm,aten.mul.Tensor,[],prefill,False,
4207,post_attention_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[4206],36,post_attention_layernorm,,1,model.layers.36.post_attention_layernorm,aten._to_copy.default,[],prefill,True,
4208,post_attention_layernorm,,,elementwise_mul,"[[B, T, d_model], [d_model]]",,,"[[B, T, d_model]]",[4207],36,post_attention_layernorm,,1,model.layers.36.post_attention_layernorm,aten.mul.Tensor,[model.layers.36.post_attention_layernorm.weight],prefill,False,
4209,feed_forward,gate_proj,,t,"[[d_ff, d_model]]","[d_ff, d_model]",0,"[[d_model, d_ff]]",[],36,feed_forward,gate_proj,2,model.layers.36.feed_forward.gate_proj,aten.t.default,[model.layers.36.feed_forward.gate_proj.weight],prefill,True,
4210,feed_forward,gate_proj,,view,"[[B, T, d_model]]",,,"[[B*T, d_model]]",[4208],36,feed_forward,gate_proj,2,model.layers.36.feed_forward.gate_proj,aten.view.default,[],prefill,True,
4211,feed_forward,gate_proj,,matmul,"[[B*T, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[B*T, d_ff]]","[4209, 4210]",36,feed_forward,gate_proj,2,model.layers.36.feed_forward.gate_proj,aten.mm.default,[model.layers.36.feed_forward.gate_proj.weight],prefill,False,
