op_id,h1,h2,h3,h4,h5,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped,caveat
44396,self_attn,compressor,indexer,,,new_full,"[[B, T/m_csa, m_csa, 2*c_I]]",,,"[[B, T/m_csa, 2*m_csa, c_I]]",[44394],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.new_full.default,[],prefill,True,
44397,self_attn,compressor,indexer,,,slice,"[[B, T/m_csa, m_csa, 2*c_I]]",,,"[[B, T/m_csa, m_csa, c_I]]",[44392],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.slice.Tensor,[],prefill,True,
44398,self_attn,compressor,indexer,,,slice,"[[B, T/m_csa, 2*m_csa, c_I]]",,,"[[B, T/m_csa, m_csa, c_I]]",[44395],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.slice.Tensor,[],prefill,True,
44399,self_attn,compressor,indexer,,,copy_,"[[B, T/m_csa, m_csa, c_I], [B, T/m_csa, m_csa, c_I]]",,,"[[B, T/m_csa, m_csa, c_I]]","[44397, 44398]",58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.copy_.default,[],prefill,True,
44400,self_attn,compressor,indexer,,,slice,"[[B, T/m_csa, m_csa, 2*c_I]]",,,"[[B, T/m_csa, m_csa, c_I]]",[44394],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.slice.Tensor,[],prefill,True,
44401,self_attn,compressor,indexer,,,slice,"[[B, T/m_csa, 2*m_csa, c_I]]",,,"[[B, T/m_csa, m_csa, c_I]]",[44396],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.slice.Tensor,[],prefill,True,
44402,self_attn,compressor,indexer,,,copy_,"[[B, T/m_csa, m_csa, c_I], [B, T/m_csa, m_csa, c_I]]",,,"[[B, T/m_csa, m_csa, c_I]]","[44400, 44401]",58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.copy_.default,[],prefill,True,
44403,self_attn,compressor,indexer,,,slice,"[[B, T/m_csa, m_csa, 2*c_I]]",,,"[[B, T/m_csa-1, m_csa, 2*c_I]]",[44392],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.slice.Tensor,[],prefill,True,
44404,self_attn,compressor,indexer,,,slice,"[[B, T/m_csa-1, m_csa, 2*c_I]]",,,"[[B, T/m_csa-1, m_csa, c_I]]",[44403],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.slice.Tensor,[],prefill,True,
44405,self_attn,compressor,indexer,,,slice,"[[B, T/m_csa, 2*m_csa, c_I]]",,,"[[B, T/m_csa-1, 2*m_csa, c_I]]",[44395],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.slice.Tensor,[],prefill,True,
44406,self_attn,compressor,indexer,,,slice,"[[B, T/m_csa-1, 2*m_csa, c_I]]",,,"[[B, T/m_csa-1, m_csa, c_I]]",[44405],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.slice.Tensor,[],prefill,True,
44407,self_attn,compressor,indexer,,,copy_,"[[B, T/m_csa-1, m_csa, c_I], [B, T/m_csa-1, m_csa, c_I]]",,,"[[B, T/m_csa-1, m_csa, c_I]]","[44404, 44406]",58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.copy_.default,[],prefill,True,
44408,self_attn,compressor,indexer,,,slice,"[[B, T/m_csa, m_csa, 2*c_I]]",,,"[[B, T/m_csa-1, m_csa, 2*c_I]]",[44394],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.slice.Tensor,[],prefill,True,
44409,self_attn,compressor,indexer,,,slice,"[[B, T/m_csa-1, m_csa, 2*c_I]]",,,"[[B, T/m_csa-1, m_csa, c_I]]",[44408],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.slice.Tensor,[],prefill,True,
44410,self_attn,compressor,indexer,,,slice,"[[B, T/m_csa, 2*m_csa, c_I]]",,,"[[B, T/m_csa-1, 2*m_csa, c_I]]",[44396],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.slice.Tensor,[],prefill,True,
44411,self_attn,compressor,indexer,,,slice,"[[B, T/m_csa-1, 2*m_csa, c_I]]",,,"[[B, T/m_csa-1, m_csa, c_I]]",[44410],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.slice.Tensor,[],prefill,True,
44412,self_attn,compressor,indexer,,,copy_,"[[B, T/m_csa-1, m_csa, c_I], [B, T/m_csa-1, m_csa, c_I]]",,,"[[B, T/m_csa-1, m_csa, c_I]]","[44409, 44411]",58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.copy_.default,[],prefill,True,
44413,self_attn,compressor,indexer,,,select,"[[B, T/m_csa, m_csa, 2*c_I]]",,,"[[B, m_csa, 2*c_I]]",[44392],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.select.int,[],prefill,True,
44414,self_attn,compressor,indexer,,,slice,"[[B, m_csa, 2*c_I]]",,,"[[B, m_csa, c_I]]",[44413],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.slice.Tensor,[],prefill,True,
44415,self_attn,compressor,indexer,,,clone,"[[B, m_csa, c_I]]",,,"[[B, m_csa, c_I]]",[44414],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.clone.default,[],prefill,True,
44416,self_attn,compressor,indexer,,,select,"[[B, T/m_csa, m_csa, 2*c_I]]",,,"[[B, m_csa, 2*c_I]]",[44394],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.select.int,[],prefill,True,
44417,self_attn,compressor,indexer,,,slice,"[[B, m_csa, 2*c_I]]",,,"[[B, m_csa, c_I]]",[44416],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.slice.Tensor,[],prefill,True,
44418,self_attn,compressor,indexer,,,clone,"[[B, m_csa, c_I]]",,,"[[B, m_csa, c_I]]",[44417],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.clone.default,[],prefill,True,
44419,self_attn,compressor,indexer,,,_to_copy,"[[B, T/m_csa, 2*m_csa, c_I]]",,,"[[B, T/m_csa, 2*m_csa, c_I]]",[44396],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten._to_copy.default,[],prefill,True,
44420,self_attn,compressor,indexer,,,softmax,"[[B, T/m_csa, 2*m_csa, c_I]]",,,"[[B, T/m_csa, 2*m_csa, c_I]]",[44419],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten._softmax.default,[],prefill,False,
44421,self_attn,compressor,indexer,,,_to_copy,"[[B, T/m_csa, 2*m_csa, c_I]]",,,"[[B, T/m_csa, 2*m_csa, c_I]]",[44420],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten._to_copy.default,[],prefill,True,
44422,self_attn,compressor,indexer,,,elementwise_mul,"[[B, T/m_csa, 2*m_csa, c_I], [B, T/m_csa, 2*m_csa, c_I]]",,,"[[B, T/m_csa, 2*m_csa, c_I]]","[44395, 44421]",58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.mul.Tensor,[],prefill,False,
44423,self_attn,compressor,indexer,,,sum,"[[B, T/m_csa, 2*m_csa, c_I]]",,,"[[B, T/m_csa, c_I]]",[44422],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.sum.dim_IntList,[],prefill,True,
44424,self_attn,compressor,indexer,kv_norm,,_to_copy,"[[B, T/m_csa, c_I]]",,,"[[B, T/m_csa, c_I]]",[44423],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.kv_norm,aten._to_copy.default,[],prefill,True,
44425,self_attn,compressor,indexer,kv_norm,,pow,"[[B, T/m_csa, c_I]]",,,"[[B, T/m_csa, c_I]]",[44424],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.kv_norm,aten.pow.Tensor_Scalar,[],prefill,False,
44426,self_attn,compressor,indexer,kv_norm,,mean,"[[B, T/m_csa, c_I]]",,,"[[B, T/m_csa, 1]]",[44425],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.kv_norm,aten.mean.dim,[],prefill,False,
44427,self_attn,compressor,indexer,kv_norm,,elementwise_add,"[[B, T/m_csa, 1]]",,,"[[B, T/m_csa, 1]]",[44426],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.kv_norm,aten.add.Tensor,[],prefill,False,
44428,self_attn,compressor,indexer,kv_norm,,rsqrt,"[[B, T/m_csa, 1]]",,,"[[B, T/m_csa, 1]]",[44427],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.kv_norm,aten.rsqrt.default,[],prefill,False,
44429,self_attn,compressor,indexer,kv_norm,,elementwise_mul,"[[B, T/m_csa, c_I], [B, T/m_csa, 1]]",,,"[[B, T/m_csa, c_I]]","[44424, 44428]",58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.kv_norm,aten.mul.Tensor,[],prefill,False,
44430,self_attn,compressor,indexer,kv_norm,,_to_copy,"[[B, T/m_csa, c_I]]",,,"[[B, T/m_csa, c_I]]",[44429],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.kv_norm,aten._to_copy.default,[],prefill,True,
44431,self_attn,compressor,indexer,kv_norm,,elementwise_mul,"[[c_I], [B, T/m_csa, c_I]]",,,"[[B, T/m_csa, c_I]]",[44430],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.kv_norm,aten.mul.Tensor,[model.layers.58.self_attn.compressor.indexer.kv_norm.weight],prefill,False,
44432,self_attn,compressor,indexer,,,arange,[],,,[[T/m_csa]],[],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.arange.default,[],prefill,True,
44433,self_attn,compressor,indexer,,,elementwise_mul,[[T/m_csa]],,,[[T/m_csa]],[44432],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.mul.Tensor,[],prefill,False,
44434,self_attn,compressor,indexer,,,elementwise_add,[[T/m_csa]],,,[[T/m_csa]],[44433],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.add.Tensor,[],prefill,False,
44435,self_attn,compressor,indexer,,,unsqueeze,[[T/m_csa]],,,"[[1, T/m_csa]]",[44434],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.unsqueeze.default,[],prefill,True,
44436,self_attn,compressor,indexer,,,expand,"[[1, T/m_csa]]",,,"[[B, T/m_csa]]",[44435],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.expand.default,[],prefill,True,
44437,self_attn,compressor,indexer,rotary_emb,,unsqueeze,[[d_rope/2]],,,"[[1, d_rope/2]]",[],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.rotary_emb,aten.unsqueeze.default,[model.layers.58.self_attn.compressor.indexer.rotary_emb.compress_inv_freq],prefill,True,
44438,self_attn,compressor,indexer,rotary_emb,,unsqueeze,"[[1, d_rope/2]]",,,"[[1, d_rope/2, 1]]",[44437],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.rotary_emb,aten.unsqueeze.default,[],prefill,True,
44439,self_attn,compressor,indexer,rotary_emb,,expand,"[[1, d_rope/2, 1]]",,,"[[B, d_rope/2, 1]]",[44438],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.rotary_emb,aten.expand.default,[],prefill,True,
44440,self_attn,compressor,indexer,rotary_emb,,unsqueeze,"[[B, T/m_csa]]",,,"[[B, 1, T/m_csa]]",[44436],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.rotary_emb,aten.unsqueeze.default,[],prefill,True,
44441,self_attn,compressor,indexer,rotary_emb,,_to_copy,"[[B, 1, T/m_csa]]",,,"[[B, 1, T/m_csa]]",[44440],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.rotary_emb,aten._to_copy.default,[],prefill,True,
44442,self_attn,compressor,indexer,rotary_emb,,expand,"[[B, d_rope/2, 1]]",,,"[[B, d_rope/2, 1]]",[44439],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.rotary_emb,aten.expand.default,[],prefill,True,
44443,self_attn,compressor,indexer,rotary_emb,,view,"[[B, d_rope/2, 1]]",,,"[[B, d_rope/2, 1]]",[44442],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.rotary_emb,aten.view.default,[],prefill,True,
44444,self_attn,compressor,indexer,rotary_emb,,expand,"[[B, 1, T/m_csa]]",,,"[[B, 1, T/m_csa]]",[44441],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.rotary_emb,aten.expand.default,[],prefill,True,
44445,self_attn,compressor,indexer,rotary_emb,,view,"[[B, 1, T/m_csa]]",,,"[[B, 1, T/m_csa]]",[44444],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.rotary_emb,aten.view.default,[],prefill,True,
44446,self_attn,compressor,indexer,rotary_emb,,batched_matmul,"[[B, d_rope/2, 1], [B, 1, T/m_csa]]",,,"[[B, d_rope/2, T/m_csa]]","[44443, 44445]",58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.rotary_emb,aten.bmm.default,[],prefill,False,
44447,self_attn,compressor,indexer,rotary_emb,,_unsafe_view,"[[B, d_rope/2, T/m_csa]]",,,"[[B, d_rope/2, T/m_csa]]",[44446],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.rotary_emb,aten._unsafe_view.default,[],prefill,True,
44448,self_attn,compressor,indexer,rotary_emb,,transpose,"[[B, d_rope/2, T/m_csa]]",,,"[[B, T/m_csa, d_rope/2]]",[44447],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.rotary_emb,aten.transpose.int,[],prefill,True,
44449,self_attn,compressor,indexer,rotary_emb,,cos,"[[B, T/m_csa, d_rope/2]]",,,"[[B, T/m_csa, d_rope/2]]",[44448],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.rotary_emb,aten.cos.default,[],prefill,False,
44450,self_attn,compressor,indexer,rotary_emb,,elementwise_mul,"[[B, T/m_csa, d_rope/2]]",,,"[[B, T/m_csa, d_rope/2]]",[44449],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.rotary_emb,aten.mul.Tensor,[],prefill,False,
44451,self_attn,compressor,indexer,rotary_emb,,sin,"[[B, T/m_csa, d_rope/2]]",,,"[[B, T/m_csa, d_rope/2]]",[44448],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.rotary_emb,aten.sin.default,[],prefill,False,
44452,self_attn,compressor,indexer,rotary_emb,,elementwise_mul,"[[B, T/m_csa, d_rope/2]]",,,"[[B, T/m_csa, d_rope/2]]",[44451],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.rotary_emb,aten.mul.Tensor,[],prefill,False,
44453,self_attn,compressor,indexer,rotary_emb,,_to_copy,"[[B, T/m_csa, d_rope/2]]",,,"[[B, T/m_csa, d_rope/2]]",[44450],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.rotary_emb,aten._to_copy.default,[],prefill,True,
44454,self_attn,compressor,indexer,rotary_emb,,_to_copy,"[[B, T/m_csa, d_rope/2]]",,,"[[B, T/m_csa, d_rope/2]]",[44452],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.rotary_emb,aten._to_copy.default,[],prefill,True,
44455,self_attn,compressor,indexer,,,unsqueeze,"[[B, T/m_csa, c_I]]",,,"[[B, 1, T/m_csa, c_I]]",[44431],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.unsqueeze.default,[],prefill,True,
44456,self_attn,compressor,indexer,,,unsqueeze,"[[B, T/m_csa, d_rope/2]]",,,"[[B, T/m_csa, d_rope/2, 1]]",[44453],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.unsqueeze.default,[],prefill,True,
44457,self_attn,compressor,indexer,,,expand,"[[B, T/m_csa, d_rope/2, 1]]",,,"[[B, T/m_csa, d_rope/2, 2]]",[44456],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.expand.default,[],prefill,True,
44458,self_attn,compressor,indexer,,,clone,"[[B, T/m_csa, d_rope/2, 2]]",,,"[[B, T/m_csa, d_rope/2, 2]]",[44457],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.clone.default,[],prefill,True,
44459,self_attn,compressor,indexer,,,view,"[[B, T/m_csa, d_rope/2, 2]]",,,"[[B, T/m_csa, d_rope]]",[44458],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.view.default,[],prefill,True,
44460,self_attn,compressor,indexer,,,unsqueeze,"[[B, T/m_csa, d_rope]]",,,"[[B, 1, T/m_csa, d_rope]]",[44459],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.unsqueeze.default,[],prefill,True,
44461,self_attn,compressor,indexer,,,unsqueeze,"[[B, T/m_csa, d_rope/2]]",,,"[[B, T/m_csa, d_rope/2, 1]]",[44454],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.unsqueeze.default,[],prefill,True,
44462,self_attn,compressor,indexer,,,expand,"[[B, T/m_csa, d_rope/2, 1]]",,,"[[B, T/m_csa, d_rope/2, 2]]",[44461],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.expand.default,[],prefill,True,
44463,self_attn,compressor,indexer,,,clone,"[[B, T/m_csa, d_rope/2, 2]]",,,"[[B, T/m_csa, d_rope/2, 2]]",[44462],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.clone.default,[],prefill,True,
44464,self_attn,compressor,indexer,,,view,"[[B, T/m_csa, d_rope/2, 2]]",,,"[[B, T/m_csa, d_rope]]",[44463],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.view.default,[],prefill,True,
44465,self_attn,compressor,indexer,,,unsqueeze,"[[B, T/m_csa, d_rope]]",,,"[[B, 1, T/m_csa, d_rope]]",[44464],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.unsqueeze.default,[],prefill,True,
44466,self_attn,compressor,indexer,,,slice,"[[B, 1, T/m_csa, c_I]]",,,"[[B, 1, T/m_csa, c_I-d_rope]]",[44455],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.slice.Tensor,[],prefill,True,
44467,self_attn,compressor,indexer,,,slice,"[[B, 1, T/m_csa, c_I]]",,,"[[B, 1, T/m_csa, d_rope]]",[44455],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.slice.Tensor,[],prefill,True,
44468,self_attn,compressor,indexer,,,_to_copy,"[[B, 1, T/m_csa, d_rope]]",,,"[[B, 1, T/m_csa, d_rope]]",[44467],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten._to_copy.default,[],prefill,True,
44469,self_attn,compressor,indexer,,,elementwise_mul,"[[B, 1, T/m_csa, d_rope], [B, 1, T/m_csa, d_rope]]",,,"[[B, 1, T/m_csa, d_rope]]","[44460, 44468]",58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.mul.Tensor,[],prefill,False,
44470,self_attn,compressor,indexer,,,slice,"[[B, 1, T/m_csa, d_rope]]",,,"[[B, 1, T/m_csa, d_rope/2]]",[44467],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.slice.Tensor,[],prefill,True,
44471,self_attn,compressor,indexer,,,slice,"[[B, 1, T/m_csa, d_rope]]",,,"[[B, 1, T/m_csa, d_rope/2]]",[44467],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.slice.Tensor,[],prefill,True,
44472,self_attn,compressor,indexer,,,neg,"[[B, 1, T/m_csa, d_rope/2]]",,,"[[B, 1, T/m_csa, d_rope/2]]",[44471],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.neg.default,[],prefill,False,
44473,self_attn,compressor,indexer,,,stack,"[[B, 1, T/m_csa, d_rope/2], [B, 1, T/m_csa, d_rope/2]]",,,"[[B, 1, T/m_csa, d_rope/2, 2]]","[44470, 44472]",58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.stack.default,[],prefill,True,
44474,self_attn,compressor,indexer,,,view,"[[B, 1, T/m_csa, d_rope/2, 2]]",,,"[[B, 1, T/m_csa, d_rope]]",[44473],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.view.default,[],prefill,True,
44475,self_attn,compressor,indexer,,,_to_copy,"[[B, 1, T/m_csa, d_rope]]",,,"[[B, 1, T/m_csa, d_rope]]",[44474],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten._to_copy.default,[],prefill,True,
44476,self_attn,compressor,indexer,,,elementwise_mul,"[[B, 1, T/m_csa, d_rope], [B, 1, T/m_csa, d_rope]]",,,"[[B, 1, T/m_csa, d_rope]]","[44465, 44475]",58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.mul.Tensor,[],prefill,False,
44477,self_attn,compressor,indexer,,,elementwise_add,"[[B, 1, T/m_csa, d_rope], [B, 1, T/m_csa, d_rope]]",,,"[[B, 1, T/m_csa, d_rope]]","[44469, 44476]",58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.add.Tensor,[],prefill,False,
44478,self_attn,compressor,indexer,,,_to_copy,"[[B, 1, T/m_csa, d_rope]]",,,"[[B, 1, T/m_csa, d_rope]]",[44477],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten._to_copy.default,[],prefill,True,
44479,self_attn,compressor,indexer,,,concat,"[[B, 1, T/m_csa, c_I-d_rope], [B, 1, T/m_csa, d_rope]]",,,"[[B, 1, T/m_csa, c_I]]","[44466, 44478]",58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.cat.default,[],prefill,False,
44480,self_attn,compressor,indexer,,,squeeze,"[[B, 1, T/m_csa, c_I]]",,,"[[B, T/m_csa, c_I]]",[44479],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.squeeze.dim,[],prefill,True,
44481,self_attn,compressor,indexer,rotary_emb,,unsqueeze,[[d_rope/2]],,,"[[1, d_rope/2]]",[],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.rotary_emb,aten.unsqueeze.default,[model.layers.58.self_attn.compressor.indexer.rotary_emb.compress_inv_freq],prefill,True,
44482,self_attn,compressor,indexer,rotary_emb,,unsqueeze,"[[1, d_rope/2]]",,,"[[1, d_rope/2, 1]]",[44481],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.rotary_emb,aten.unsqueeze.default,[],prefill,True,
44483,self_attn,compressor,indexer,rotary_emb,,expand,"[[1, d_rope/2, 1]]",,,"[[B, d_rope/2, 1]]",[44482],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.rotary_emb,aten.expand.default,[],prefill,True,
44484,self_attn,compressor,indexer,rotary_emb,,unsqueeze,"[[B, T]]",,,"[[B, 1, T]]",[],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.rotary_emb,aten.unsqueeze.default,[],prefill,True,
44485,self_attn,compressor,indexer,rotary_emb,,_to_copy,"[[B, 1, T]]",,,"[[B, 1, T]]",[44484],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.rotary_emb,aten._to_copy.default,[],prefill,True,
44486,self_attn,compressor,indexer,rotary_emb,,expand,"[[B, d_rope/2, 1]]",,,"[[B, d_rope/2, 1]]",[44483],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.rotary_emb,aten.expand.default,[],prefill,True,
44487,self_attn,compressor,indexer,rotary_emb,,view,"[[B, d_rope/2, 1]]",,,"[[B, d_rope/2, 1]]",[44486],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.rotary_emb,aten.view.default,[],prefill,True,
